Time,Close,,,,,
Apr 93,4.389,3.87,4.4,3.835,5.51K,13.12%
Mar 93,3.88,3.565,3.9,3.53,4.30K,8.84%
Feb 93,3.565,3.66,3.756,3.525,21.96K,-2.38%
Jan 93,3.652,3.64,3.7,3.64,0.31K,-0.54%
Dec 92,3.672,3.735,3.785,3.63,3.89K,-1.58%
Nov 92,3.731,3.785,3.885,3.67,4.39K,-0.53%
Oct 92,3.751,3.75,3.79,3.725,13.23K,0.32%
Sep 92,3.739,3.73,3.88,3.665,3.30K,0.24%
Aug 92,3.73,3.875,3.955,3.63,8.55K,-5.02%
Jul 92,3.927,4.03,4.07,3.82,2.60K,-2.51%
Jun 92,4.028,4,4.09,3.955,12.69K,0.37%
May 92,4.013,4,4.135,3.975,4.81K,0.63%
Apr 92,3.988,4.075,4.1,3.91,9.95K,-3.44%
Mar 92,4.13,4.07,4.195,4,3.87K,0.73%
Feb 92,4.1,4.155,4.205,4.05,16.94K,-1.61%
Jan 92,4.167,3.855,4.33,3.855,15.44K,7.31%
Dec 91,3.883,4.06,4.08,3.785,5.72K,-4.29%
Nov 91,4.057,4.055,4.09,3.995,23.30K,-0.81%
Oct 91,4.09,4.16,4.16,4.06,2.43K,-0.97%
Sep 91,4.13,3.825,4.275,3.81,2.93K,8.48%
Aug 91,3.807,4.029,4.029,3.785,16.17K,-6.12%
Jul 91,4.055,4.43,4.52,3.984,4.36K,-8.34%
Jun 91,4.424,4.156,4.55,4.13,19.75K,7.96%
May 91,4.098,3.97,4.16,3.92,3.60K,3.25%
Apr 91,3.969,3.94,4.1,3.855,17.26K,3.12%
Mar 91,3.849,3.72,4.195,3.695,4.63K,3.22%
Feb 91,3.729,3.852,3.852,3.508,28.18K,-2.64%
Jan 91,3.83,4.18,4.288,3.751,2.05K,-8.64%
Dec 90,4.192,4.115,4.31,3.93,8.01K,1.70%
Nov 90,4.122,4.23,4.267,4.045,29.26K,-0.75%
Oct 90,4.153,4.63,4.69,4.05,0.93K,-12.77%
Sep 90,4.761,4.761,4.915,4.695,5.23K,0.04%
Aug 90,4.759,4.77,5.28,4.74,10.45K,-0.58%
Jul 90,4.787,4.89,4.98,4.77,6.89K,-2.05%
Jun 90,4.887,5.09,5.09,4.74,23.71K,-3.69%
May 90,5.074,4.94,5.283,4.94,4.95K,2.88%
Apr 90,4.932,4.935,5.18,4.86,15.86K,-0.26%
Mar 90,4.945,5.12,5.16,4.89,4.95K,-3.55%
Feb 90,5.127,5.22,5.35,5.05,24.94K,-1.29%
Jan 90,5.194,5.17,5.33,5.12,1.80K,-0.27%
